"uriProposicao";"siglaTipo";"numero";"ano";"codTema";"tema";"relevancia"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347078";"PL";"278";"2023";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347076";"PL";"276";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347076";"PL";"276";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347076";"PL";"276";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347075";"PL";"275";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347074";"PL";"274";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347074";"PL";"274";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347073";"PL";"273";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347071";"PL";"271";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347071";"PL";"271";"2023";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347068";"PL";"268";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347067";"PL";"267";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347067";"PL";"267";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347067";"PL";"267";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347058";"PL";"260";"2023";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347058";"PL";"260";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347058";"PL";"260";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347057";"PL";"259";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347057";"PL";"259";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346951";"PL";"204";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346952";"PL";"205";"2023";"39";"Esporte e Lazer";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346953";"PL";"206";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346954";"PL";"207";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346955";"PL";"208";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346955";"PL";"208";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346956";"PL";"209";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346957";"PL";"210";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346957";"PL";"210";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347151";"INC";"34";"2023";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347151";"INC";"34";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347153";"INC";"35";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347161";"INC";"36";"2023";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347161";"INC";"36";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347161";"INC";"36";"2023";"51";"Estrutura Fundiária";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347166";"INC";"37";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347166";"INC";"37";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347167";"INC";"38";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347167";"INC";"38";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347171";"INC";"39";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347171";"INC";"39";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347172";"INC";"40";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347172";"INC";"40";"2023";"60";"Turismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347184";"INC";"41";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347186";"INC";"42";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347186";"INC";"42";"2023";"60";"Turismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347187";"INC";"43";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347187";"INC";"43";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347189";"INC";"44";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347189";"INC";"44";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347191";"INC";"45";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347191";"INC";"45";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347193";"INC";"46";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347193";"INC";"46";"2023";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347220";"INC";"47";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347220";"INC";"47";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347228";"INC";"48";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347228";"INC";"48";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347237";"INC";"49";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347237";"INC";"49";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347245";"INC";"50";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347245";"INC";"50";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347245";"INC";"50";"2023";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347245";"INC";"50";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347256";"INC";"51";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347311";"INC";"52";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347322";"INC";"53";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347322";"INC";"53";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347322";"INC";"53";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347340";"INC";"54";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347340";"INC";"54";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348199";"INC";"55";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348199";"INC";"55";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348201";"INC";"56";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348201";"INC";"56";"2023";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348232";"INC";"57";"2023";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348232";"INC";"57";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348267";"INC";"58";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348267";"INC";"58";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348281";"INC";"59";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348281";"INC";"59";"2023";"39";"Esporte e Lazer";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348285";"INC";"60";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348285";"INC";"60";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348297";"INC";"61";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348297";"INC";"61";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348297";"INC";"61";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348349";"INC";"62";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348349";"INC";"62";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348351";"INC";"63";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348351";"INC";"63";"2023";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346889";"RIC";"11";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346889";"RIC";"11";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346889";"RIC";"11";"2023";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346890";"RIC";"12";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346890";"RIC";"12";"2023";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347013";"RIC";"13";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347013";"RIC";"13";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347013";"RIC";"13";"2023";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347014";"RIC";"14";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347014";"RIC";"14";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347014";"RIC";"14";"2023";"60";"Turismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347045";"PL";"248";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347045";"PL";"248";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347045";"PL";"248";"2023";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347060";"PL";"262";"2023";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347060";"PL";"262";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347060";"PL";"262";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347048";"PL";"251";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347049";"PL";"252";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347049";"PL";"252";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347051";"PL";"253";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347051";"PL";"253";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347051";"PL";"253";"2023";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347056";"PL";"258";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347056";"PL";"258";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347056";"PL";"258";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345750";"PL";"72";"2023";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345750";"PL";"72";"2023";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346841";"PL";"137";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346841";"PL";"137";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346841";"PL";"137";"2023";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346847";"PL";"142";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346847";"PL";"142";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346848";"PL";"143";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346848";"PL";"143";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346850";"PL";"145";"2023";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346850";"PL";"145";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346850";"PL";"145";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346885";"PL";"165";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346885";"PL";"165";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346885";"PL";"165";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346949";"PL";"203";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346799";"PL";"112";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346759";"PL";"93";"2023";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346769";"PL";"99";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346764";"PL";"97";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346764";"PL";"97";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346764";"PL";"97";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345649";"PL";"16";"2023";"68";"Direito Constitucional";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345649";"PL";"16";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346888";"PL";"166";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346888";"PL";"166";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346958";"PL";"211";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347268";"PDL";"26";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347268";"PDL";"26";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347270";"PDL";"27";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347270";"PDL";"27";"2023";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347310";"PDL";"29";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347310";"PDL";"29";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348082";"PDL";"31";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348204";"PDL";"33";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348204";"PDL";"33";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348326";"PDL";"38";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348326";"PDL";"38";"2023";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348371";"INC";"64";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348371";"INC";"64";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348372";"INC";"65";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348372";"INC";"65";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348377";"INC";"66";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348377";"INC";"66";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348377";"INC";"66";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348378";"INC";"67";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348378";"INC";"67";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348379";"INC";"68";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348379";"INC";"68";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348379";"INC";"68";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348380";"INC";"69";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348380";"INC";"69";"2023";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348381";"INC";"70";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348381";"INC";"70";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348381";"INC";"70";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348381";"INC";"70";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348382";"INC";"71";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348382";"INC";"71";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348382";"INC";"71";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348382";"INC";"71";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347079";"RIC";"15";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347079";"RIC";"15";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347080";"RIC";"16";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347080";"RIC";"16";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346891";"PL";"167";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346891";"PL";"167";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346959";"PL";"212";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346893";"PL";"168";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346893";"PL";"168";"2023";"39";"Esporte e Lazer";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346960";"PL";"213";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347081";"RIC";"17";"2023";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347082";"RIC";"18";"2023";"39";"Esporte e Lazer";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347083";"RIC";"19";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347083";"RIC";"19";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347115";"RIC";"20";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347192";"RIC";"21";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347192";"RIC";"21";"2023";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347196";"RIC";"22";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347217";"RIC";"23";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347217";"RIC";"23";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347223";"RIC";"24";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347248";"RIC";"25";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347248";"RIC";"25";"2023";"68";"Direito Constitucional";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347248";"RIC";"25";"2023";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347249";"RIC";"26";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346962";"PL";"214";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346895";"PL";"169";"2023";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346895";"PL";"169";"2023";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346895";"PL";"169";"2023";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346896";"PL";"170";"2023";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346896";"PL";"170";"2023";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346963";"PL";"215";"2023";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347250";"RIC";"27";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347250";"RIC";"27";"2023";"68";"Direito Constitucional";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347250";"RIC";"27";"2023";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347257";"RIC";"28";"2023";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347257";"RIC";"28";"2023";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347258";"RIC";"29";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347258";"RIC";"29";"2023";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347259";"RIC";"30";"2023";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347259";"RIC";"30";"2023";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347275";"RIC";"31";"2023";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347275";"RIC";"31";"2023";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347275";"RIC";"31";"2023";"56";"Saúde";"0"
