"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74376";"https://dadosabertos.camara.leg.br/api/v2/deputados/74376"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74383";"https://dadosabertos.camara.leg.br/api/v2/deputados/74383"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74398";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74400";"https://dadosabertos.camara.leg.br/api/v2/deputados/74400"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74428";"https://dadosabertos.camara.leg.br/api/v2/deputados/74428"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74454";"https://dadosabertos.camara.leg.br/api/v2/deputados/74454"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74467";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74478";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74537";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74550";"https://dadosabertos.camara.leg.br/api/v2/deputados/74550"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74554";"https://dadosabertos.camara.leg.br/api/v2/deputados/74554"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74574";"https://dadosabertos.camara.leg.br/api/v2/deputados/74574"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74646";"https://dadosabertos.camara.leg.br/api/v2/deputados/74646"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74696";"https://dadosabertos.camara.leg.br/api/v2/deputados/74696"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74784";"https://dadosabertos.camara.leg.br/api/v2/deputados/74784"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74848";"https://dadosabertos.camara.leg.br/api/v2/deputados/74848"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74856";"https://dadosabertos.camara.leg.br/api/v2/deputados/74856"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"74858";"https://dadosabertos.camara.leg.br/api/v2/deputados/74858"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"80815";"https://dadosabertos.camara.leg.br/api/v2/deputados/80815"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"81055";"https://dadosabertos.camara.leg.br/api/v2/deputados/81055"
"67087";"https://dadosabertos.camara.leg.br/api/v2/eventos/67087";"2023-02-02T10:30:00";"88256";"https://dadosabertos.camara.leg.br/api/v2/deputados/88256"
