"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:50";"Sim";"220703";"https://dadosabertos.camara.leg.br/api/v2/deputados/220703";"Neto Carletto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220703.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:10:41";"Sim";"204479";"https://dadosabertos.camara.leg.br/api/v2/deputados/204479";"Nicoletti";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204479.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:50";"Não";"209787";"https://dadosabertos.camara.leg.br/api/v2/deputados/209787";"Nikolas Ferreira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/209787.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:42";"Sim";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178986.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:58";"Sim";"74159";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"Odair Cunha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/74159.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:27";"Sim";"178987";"https://dadosabertos.camara.leg.br/api/v2/deputados/178987";"Orlando Silva";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178987.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:51";"Não";"73692";"https://dadosabertos.camara.leg.br/api/v2/deputados/73692";"Osmar Terra";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/73692.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:42";"Sim";"204441";"https://dadosabertos.camara.leg.br/api/v2/deputados/204441";"Otoni de Paula";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/204441.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:09:03";"Sim";"220706";"https://dadosabertos.camara.leg.br/api/v2/deputados/220706";"Padovani";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220706.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:31";"Sim";"160556";"https://dadosabertos.camara.leg.br/api/v2/deputados/160556";"Padre João";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160556.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:06:04";"Sim";"180214";"https://dadosabertos.camara.leg.br/api/v2/deputados/180214";"Pastor Diniz";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/180214.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:10:01";"Sim";"160642";"https://dadosabertos.camara.leg.br/api/v2/deputados/160642";"Pastor Eurico";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/160642.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:00";"Sim";"204570";"https://dadosabertos.camara.leg.br/api/v2/deputados/204570";"Pastor Gil";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204570.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:59";"Sim";"220615";"https://dadosabertos.camara.leg.br/api/v2/deputados/220615";"Pastor Henrique Vieira";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220615.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:02:55";"Sim";"204553";"https://dadosabertos.camara.leg.br/api/v2/deputados/204553";"Pastor Sargento Isidório";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204553.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:27";"Sim";"74160";"https://dadosabertos.camara.leg.br/api/v2/deputados/74160";"Patrus Ananias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/74160.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:19:14";"Sim";"171617";"https://dadosabertos.camara.leg.br/api/v2/deputados/171617";"Paulão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/171617.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:47";"Sim";"220627";"https://dadosabertos.camara.leg.br/api/v2/deputados/220627";"Paulinho Freire";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/220627.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:07:35";"Sim";"220650";"https://dadosabertos.camara.leg.br/api/v2/deputados/220650";"Paulo Alexandre Barbosa";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220650.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:22";"Sim";"160517";"https://dadosabertos.camara.leg.br/api/v2/deputados/160517";"Paulo Foletto";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/160517.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:07:41";"Sim";"160558";"https://dadosabertos.camara.leg.br/api/v2/deputados/160558";"Paulo Freire Costa";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/160558.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:07";"Sim";"220685";"https://dadosabertos.camara.leg.br/api/v2/deputados/220685";"Paulo Litro";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220685.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:36";"Sim";"220630";"https://dadosabertos.camara.leg.br/api/v2/deputados/220630";"Pedro Aihara";"PATRIOTA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220630.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:07:51";"Sim";"220667";"https://dadosabertos.camara.leg.br/api/v2/deputados/220667";"Pedro Campos";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220667.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:09:13";"Sim";"122974";"https://dadosabertos.camara.leg.br/api/v2/deputados/122974";"Pedro Lucas Fernandes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/122974.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:40";"Sim";"204395";"https://dadosabertos.camara.leg.br/api/v2/deputados/204395";"Pedro Lupion";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204395.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:15";"Sim";"122158";"https://dadosabertos.camara.leg.br/api/v2/deputados/122158";"Pedro Paulo";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/122158.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:08:48";"Sim";"160604";"https://dadosabertos.camara.leg.br/api/v2/deputados/160604";"Pedro Uczai";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/160604.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:27";"Sim";"204406";"https://dadosabertos.camara.leg.br/api/v2/deputados/204406";"Pedro Westphalen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204406.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:19:30";"Sim";"161440";"https://dadosabertos.camara.leg.br/api/v2/deputados/161440";"Pezenti";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/161440.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:17:24";"Sim";"204524";"https://dadosabertos.camara.leg.br/api/v2/deputados/204524";"Pinheirinho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204524.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:13";"Sim";"73486";"https://dadosabertos.camara.leg.br/api/v2/deputados/73486";"Pompeo de Mattos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/73486.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:36";"Não";"160601";"https://dadosabertos.camara.leg.br/api/v2/deputados/160601";"Pr. Marco Feliciano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/160601.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:56";"Sim";"89536";"https://dadosabertos.camara.leg.br/api/v2/deputados/89536";"Prof. Paulo Fernando";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/89536.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:08";"Sim";"220533";"https://dadosabertos.camara.leg.br/api/v2/deputados/220533";"Prof. Reginaldo Veras";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/220533.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:44";"Sim";"204390";"https://dadosabertos.camara.leg.br/api/v2/deputados/204390";"Professor Alcides";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204390.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:57";"Sim";"220580";"https://dadosabertos.camara.leg.br/api/v2/deputados/220580";"Professora Goreth";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220580.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:07:12";"Sim";"221338";"https://dadosabertos.camara.leg.br/api/v2/deputados/221338";"Professora Luciene Cavalcante";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/221338.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:04";"Sim";"220586";"https://dadosabertos.camara.leg.br/api/v2/deputados/220586";"Rafael Brito";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/220586.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:02:31";"Sim";"220532";"https://dadosabertos.camara.leg.br/api/v2/deputados/220532";"Rafael Prudente";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/220532.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:09:44";"Sim";"220626";"https://dadosabertos.camara.leg.br/api/v2/deputados/220626";"Rafael Simoes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220626.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:10:25";"Sim";"74084";"https://dadosabertos.camara.leg.br/api/v2/deputados/74084";"Raimundo Santos";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/74084.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:02:19";"Sim";"221378";"https://dadosabertos.camara.leg.br/api/v2/deputados/221378";"Reginete Bispo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/221378.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:06";"Sim";"220606";"https://dadosabertos.camara.leg.br/api/v2/deputados/220606";"Reimont";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220606.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:07:22";"Sim";"178989";"https://dadosabertos.camara.leg.br/api/v2/deputados/178989";"Renata Abreu";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178989.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:45";"Sim";"73801";"https://dadosabertos.camara.leg.br/api/v2/deputados/73801";"Renildo Calheiros";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/73801.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:49";"Sim";"221329";"https://dadosabertos.camara.leg.br/api/v2/deputados/221329";"Ricardo Abrão";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/221329.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:25";"Sim";"220543";"https://dadosabertos.camara.leg.br/api/v2/deputados/220543";"Ricardo Ayres";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220543.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:28";"Sim";"204362";"https://dadosabertos.camara.leg.br/api/v2/deputados/204362";"Ricardo Guidi";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/204362.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:15:34";"Sim";"220694";"https://dadosabertos.camara.leg.br/api/v2/deputados/220694";"Ricardo Maia";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220694.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:40";"Sim";"220633";"https://dadosabertos.camara.leg.br/api/v2/deputados/220633";"Ricardo Salles";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220633.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:37";"Sim";"213274";"https://dadosabertos.camara.leg.br/api/v2/deputados/213274";"Ricardo Silva";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/213274.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:57";"Sim";"220693";"https://dadosabertos.camara.leg.br/api/v2/deputados/220693";"Roberta Roma";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220693.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:50";"Sim";"220588";"https://dadosabertos.camara.leg.br/api/v2/deputados/220588";"Roberto Duarte";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220588.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:12";"Sim";"220613";"https://dadosabertos.camara.leg.br/api/v2/deputados/220613";"Roberto Monteiro";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220613.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:50";"Sim";"220624";"https://dadosabertos.camara.leg.br/api/v2/deputados/220624";"Robinson Faria";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/220624.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:19";"Sim";"141531";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"Rodrigo de Castro";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/141531.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:52";"Sim";"223128";"https://dadosabertos.camara.leg.br/api/v2/deputados/223128";"Rodrigo Estacho";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/223128.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:17:33";"Sim";"220641";"https://dadosabertos.camara.leg.br/api/v2/deputados/220641";"Rodrigo Gambale";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220641.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:53";"Sim";"165470";"https://dadosabertos.camara.leg.br/api/v2/deputados/165470";"Rodrigo Valadares";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/165470.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:40";"Sim";"220695";"https://dadosabertos.camara.leg.br/api/v2/deputados/220695";"Rogéria Santos";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220695.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:45";"Sim";"204480";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"Rogério Correia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204480.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:00";"Sim";"160629";"https://dadosabertos.camara.leg.br/api/v2/deputados/160629";"Romero Rodrigues";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/160629.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:04:09";"Sim";"204525";"https://dadosabertos.camara.leg.br/api/v2/deputados/204525";"Rosana Valle";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204525.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:55";"Sim";"220644";"https://dadosabertos.camara.leg.br/api/v2/deputados/220644";"Rosângela Moro";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220644.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:04";"Sim";"220620";"https://dadosabertos.camara.leg.br/api/v2/deputados/220620";"Rosângela Reis";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220620.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:08";"Sim";"74371";"https://dadosabertos.camara.leg.br/api/v2/deputados/74371";"Rubens Otoni";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/74371.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:41";"Sim";"178887";"https://dadosabertos.camara.leg.br/api/v2/deputados/178887";"Rubens Pereira Júnior";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178887.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:46";"Sim";"73604";"https://dadosabertos.camara.leg.br/api/v2/deputados/73604";"Rui Falcão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/73604.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:05:46";"Sim";"160635";"https://dadosabertos.camara.leg.br/api/v2/deputados/160635";"Ruy Carneiro";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/160635.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:03:37";"Sim";"204535";"https://dadosabertos.camara.leg.br/api/v2/deputados/204535";"Sâmia Bomfim";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204535.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:59:43";"Sim";"220631";"https://dadosabertos.camara.leg.br/api/v2/deputados/220631";"Samuel Viana";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220631.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:01:20";"Não";"204416";"https://dadosabertos.camara.leg.br/api/v2/deputados/204416";"Sanderson";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204416.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T18:58:04";"Sim";"160621";"https://dadosabertos.camara.leg.br/api/v2/deputados/160621";"Sandro Alex";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/160621.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:00:05";"Não";"204387";"https://dadosabertos.camara.leg.br/api/v2/deputados/204387";"Sargento Fahur";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204387.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:06:36";"Não";"220621";"https://dadosabertos.camara.leg.br/api/v2/deputados/220621";"Sargento Gonçalves";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/220621.jpg"
"2351332-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351332-7";"2023-03-14T19:02:36";"Sim";"220618";"https://dadosabertos.camara.leg.br/api/v2/deputados/220618";"Sargento Portugal";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220618.jpg"
